run_id,problem,instance,method,execution_mode,fidelity_estimate,n_decision_variables,candidate_selection_scope,optimizer_objective_evaluations,objective_shots_per_evaluation,final_sampling_shots,eligible_candidate_batches,eligible_candidate_count,native_decoder,candidate_selection_rule,tie_breaking_rule,feasibility_handling_before_selection,shared_local_refinement_applied,shared_local_refinement_rule,reported_primary_metric,reported_primary_value,reported_feasible,artifact_source,notes
qap_qaoa_scr12,QAP,scr12,qaoa,hardware,0,144,optimizer_trajectory_only,62,1000,0,62,62000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/scr12_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_qaoa_tai10a,QAP,tai10a,qaoa,hardware,0,100,optimizer_trajectory_only,54,1000,0,54,54000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/tai10a_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_qaoa_tai10b,QAP,tai10b,qaoa,hardware,0,100,optimizer_trajectory_only,61,1000,0,61,61000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/tai10b_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ma_qaoa_tai12a,QAP,tai12a,ma_qaoa,hardware,0,144,optimizer_trajectory_only,67,1000,0,67,67000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/tai12a_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates; effective execution method recorded in artifact was qaoa
qap_qaoa_tai12a,QAP,tai12a,qaoa,hardware,0,144,optimizer_trajectory_only,55,1000,0,55,55000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/tai12a_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_qaoa_tai12b,QAP,tai12b,qaoa,hardware,0,144,optimizer_trajectory_only,54,1000,0,54,54000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/tai12b_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ws_qaoa_chr12a,QAP,chr12a,ws_qaoa,hardware,0,144,optimizer_trajectory_only,49,1000,0,49,49000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/chr12a_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ws_qaoa_chr12b,QAP,chr12b,ws_qaoa,hardware,0,144,optimizer_trajectory_only,46,1000,0,46,46000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/chr12b_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ws_qaoa_chr12c,QAP,chr12c,ws_qaoa,hardware,0,144,optimizer_trajectory_only,63,1000,0,63,63000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/chr12c_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ws_qaoa_had12,QAP,had12,ws_qaoa,hardware,0,144,optimizer_trajectory_only,50,1000,0,50,50000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/had12_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ws_qaoa_nug12,QAP,nug12,ws_qaoa,hardware,0,144,optimizer_trajectory_only,46,1000,0,46,46000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/nug12_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ws_qaoa_rou12,QAP,rou12,ws_qaoa,hardware,0,144,optimizer_trajectory_only,59,1000,0,59,59000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/rou12_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ws_qaoa_scr12,QAP,scr12,ws_qaoa,hardware,0,144,optimizer_trajectory_only,66,1000,0,66,66000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/scr12_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ws_qaoa_tai10a,QAP,tai10a,ws_qaoa,hardware,0,100,optimizer_trajectory_only,50,1000,0,50,50000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/tai10a_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ws_qaoa_tai10b,QAP,tai10b,ws_qaoa,hardware,0,100,optimizer_trajectory_only,58,1000,0,58,58000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ws_qaoa/tai10b_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
